"","Original","ES","TH","RRH","Prev","Outcome"
"343","ES",0.584899616915458,0.333390365058806,0.49740912665581,0.420709350776653,1
"344","ES",0.292709813378789,0.200162873807273,0.265506667166893,0.166033507315939,1
"345","ES",0.436527437820121,0.42968242359084,0.34353058082167,0.303680635759045,1
"346","ES",0.702233143983328,0.437238121833903,0.593909379731887,0.528992070052081,0
"347","ES",0.200469423413578,0.305429879765203,0.166847869841047,0.123496487990178,0
"348","RRH",0.831979973063529,0.162858514792103,0.830673994028898,0.758946256572558,1
"349","TH",0.319413068288632,0.263027118074113,0.248100632707919,0.201537360581122,1
"350","Prev",0.568673085108776,0.266231439260502,0.509963045750286,0.491097635442704,0
"351","Prev",0.0891908237088463,0.239244633333622,0.0750207613758984,0.0528997937280509,0
"352","Prev",0.251374190927709,0.411993798486853,0.210827308595724,0.144307350187939,0
"353","Prev",0.177671138020108,0.492576022488328,0.142486017990517,0.096894103833008,0
"354","Prev",0.166373362983054,0.226988999050029,0.16820556055198,0.0942314815952117,0
"355","Prev",0.167855132213054,0.278696469859799,0.143075038720324,0.0887264127015318,0
"356","ES",0.733990036485349,0.198737041518153,0.647110046084519,0.596688006528505,1
"357","Prev",0.18115442268237,0.124993568298019,0.16522568985716,0.107453116739684,0
"358","Prev",0.199891497554542,0.156052390559511,0.204249683724808,0.162694674846964,0
"359","Prev",0.314182837518074,0.544100739674635,0.255782935384153,0.170432697732171,1
"360","ES",0.32128269206691,0.246260592584752,0.323743423981822,0.242398303018836,0
"361","Prev",0.313182887348671,0.305696248850455,0.290314086929723,0.265342922876882,0
"362","ES",0.561597223052555,0.267901582269878,0.489227911118112,0.378003735494838,0
"363","Prev",0.214706279218916,0.447967404555288,0.230287496877254,0.154014202057942,0
"364","Prev",0.222958768737361,0.305677054876219,0.220788376953278,0.142575045292648,0
"365","ES",0.738519751505793,0.339558638961432,0.696560724816817,0.616641762862114,0
"366","ES",0.758888961177376,0.301397060699816,0.735790153195869,0.673030057031949,1
"367","Prev",0.225512094620398,0.34841351154337,0.219262650356178,0.146221449496989,1
"368","ES",0.754268572697298,0.255377113684931,0.788899771614634,0.706433832095583,0
"369","ES",0.689671716516135,0.762765870385528,0.633904770550497,0.557155445379977,1
"370","Prev",0.111091938630644,0.120520716388984,0.12260290275391,0.0819249188252802,0
"371","ES",0.810338090881138,0.480419693003202,0.791790027566025,0.729385305229912,1
"372","Prev",0.164566137347308,0.286947570820552,0.145757380688089,0.115165163532783,0
"373","ES",0.745915737509758,0.242024429445255,0.632992664877062,0.589594449989095,1
"374","ES",0.278413942387933,0.144584166799326,0.258171327234536,0.198529613403537,0
"375","ES",0.700182067600519,0.147340627743833,0.604709730541921,0.570765678255541,0
"376","Prev",0.456048590644165,0.808752260479435,0.40415037892978,0.339817740058972,1
"377","TH",0.773134701323851,0.240213906990471,0.738107303318631,0.642547969275152,1
"378","ES",0.4082069947402,0.863527022192239,0.357241676144847,0.331766938627795,0
"379","TH",0.290663562376425,0.199775194740077,0.279035112041874,0.179877246968427,0
"380","RRH",0.457412149965215,0.21092960143334,0.415792021239562,0.293058309443149,0
"381","ES",0.861052498648463,0.69887766482551,0.826949471027581,0.812957832333869,1
"382","Prev",0.337528076048403,0.203223794715756,0.310361874663445,0.301315986242254,1
"383","Prev",0.378455346961044,0.509829119378908,0.299517969675842,0.224729790325862,0
"384","Prev",0.388432437434693,0.187943373432907,0.378125057665074,0.355092275748327,0
"385","Prev",0.213115926131462,0.231877912850253,0.199904286430174,0.132780777251623,0
"386","RRH",0.437680205145531,0.120843083245403,0.373948388234373,0.287170425495095,0
"387","ES",0.755097761261692,0.333784341014198,0.714571199182537,0.649704664695324,1
"388","ES",0.401727046503053,0.27296817932691,0.327159351716883,0.287202660575609,0
"389","TH",0.703740396663582,0.756477111566154,0.646152265396636,0.560015916919623,0
"390","ES",0.552721547082478,0.621320631551227,0.527817502777288,0.470734879770101,1
"391","ES",0.276130753192133,0.208840009299734,0.270762865091514,0.181931331728057,1
"392","RRH",0.177703217907986,0.356236072893782,0.127834107201957,0.112538036935059,0
"393","Prev",0.14692952762799,0.22715917496725,0.149317096773675,0.101212494892588,0
"394","Prev",0.393830715556155,0.421804138982537,0.353032622387964,0.284162432285336,1
"395","Prev",0.249271637045516,0.444558327825285,0.222921381519359,0.168591167135276,0
"396","ES",0.247419236308105,0.177683611894477,0.215531002009424,0.161952671330062,1
"397","ES",0.760561108356864,0.14619939354035,0.741088299298246,0.665130038231593,1
"398","TH",0.877285603223659,0.705248068422594,0.865212855514692,0.860337694037053,1
"399","RRH",0.311151643495644,0.326894485591248,0.308900230582882,0.244094345897238,0
"400","Prev",0.111927261444972,0.171798525835043,0.107788652104877,0.0619799367817548,0
"401","Prev",0.350162194796904,0.426581928734968,0.311391615923261,0.297623458155027,1
"402","ES",0.438869786542729,0.57037577096374,0.361810499141201,0.300284091722626,1
"403","Prev",0.117497013671015,0.398892664569482,0.0923148416621681,0.0588420698046473,0
"404","Prev",0.312918518187641,0.389196441661185,0.276328061158093,0.30008917760372,1
"405","ES",0.329355527084521,0.414290783364322,0.283638736507363,0.216901985855766,0
"406","TH",0.53818459575996,0.793782188451153,0.468601607308372,0.403346454452003,0
"407","Prev",0.203245453835966,0.674556447346011,0.150962682964466,0.107755864765844,1
"408","ES",0.390209400621505,0.331907360390225,0.356023521388851,0.249068592265746,0
"409","Prev",0.209713266643569,0.315877920520144,0.176915087059133,0.122353451529913,0
"410","Prev",0.265964096609149,0.456483456495437,0.236318051674016,0.153264690330312,0
"411","Prev",0.117997663815574,0.678341208288382,0.107247080645503,0.0665254214645232,0
"412","TH",0.372813089449097,0.42420675247236,0.296422097620857,0.223614379677735,0
"413","ES",0.171368466118214,0.225925444422755,0.18114156051189,0.100640605392011,0
"414","Prev",0.233889805209504,0.174426887860855,0.187949687464774,0.125504542898925,0
"415","Prev",0.244320162229227,0.525005068553356,0.248466245378685,0.144664749804496,0
"416","ES",0.753384186113645,0.207190572159611,0.675678068681321,0.623160510372241,1
"417","Prev",0.113993389865978,0.221065703375974,0.105331708952586,0.0719860160095268,0
"418","ES",0.410964310075833,0.63197035968272,0.37885679265444,0.346909302086629,1
"419","ES",0.432661464074429,0.48080742251223,0.403968540335658,0.350528351508331,0
"420","ES",0.792837730598509,0.262341619829119,0.781928263840085,0.750787718535555,1
"421","RRH",0.411389515346653,0.321303728279822,0.378734376444499,0.292480232784143,0
"422","ES",0.579569930711879,0.325508613561209,0.54077995735104,0.398155650749079,1
"423","Prev",0.107060540280825,0.0678458124220762,0.086920021007077,0.060143684647985,0
"424","Prev",0.315084280312002,0.617293123279968,0.293648684085658,0.208520299604504,0
"425","ES",0.382113746794639,0.158333618283866,0.331519073244354,0.275078470305489,1
"426","Prev",0.31220548059747,0.57997239870458,0.289190758143492,0.224229079535322,1
"427","Prev",0.192371980031392,0.314536175296341,0.177205536175153,0.106734370283258,0
"428","Prev",0.140208850564899,0.169604185680312,0.157847865655856,0.107587521551245,0
"429","ES",0.726277223594246,0.138641683699837,0.764262910311313,0.699235144982526,1
"430","ES",0.735772634385465,0.251469665560818,0.621117129195177,0.59526960953362,0
"431","Prev",0.271325544080567,0.3211314070985,0.218485521471104,0.155761716289649,0
"432","Prev",0.259977956397053,0.527936681200086,0.224037696350557,0.152888431773954,0
"433","RRH",0.307565004017616,0.120044776255266,0.278881022916145,0.216081532898566,0
"434","Prev",0.272519547845836,0.407173519799759,0.249044740667159,0.15404037241373,0
"435","RRH",0.276033151903037,0.317543039131929,0.294820074970409,0.181279859077952,0
"436","Prev",0.314102034248504,0.404505939054653,0.29877725147545,0.243873550319477,0
"437","ES",0.366271572845083,0.205584900192618,0.276013594376387,0.239447214094679,0
"438","Prev",0.185279652183761,0.505098056001315,0.169997716382475,0.121914138130455,1
"439","ES",0.724695925261243,0.353336017735576,0.674238572951779,0.632472099251273,0
"440","Prev",0.199171597909849,0.290976985114553,0.189290028890926,0.129366835163412,0
"441","Prev",0.284870230830398,0.157841448844545,0.244720899580596,0.164287805908474,0
"442","Prev",0.674287918694526,0.792577675185911,0.630952653269125,0.533170015338296,1
"443","Prev",0.467377485532926,0.701644312868213,0.4325332720992,0.354671611503703,0
"444","ES",0.74726775111749,0.260171234526775,0.772726868162163,0.744343264349284,1
"445","ES",0.329091521141694,0.332375555516984,0.275514299443631,0.235376632550594,0
"446","ES",0.594734863243249,0.515136679307433,0.52840316700896,0.44252274390612,0
"447","Prev",0.129294358184991,0.231656635904881,0.123102686918034,0.0759608958434803,0
"448","ES",0.285217039784324,0.255317931289689,0.239554024248548,0.156915017160491,1
"449","Prev",0.288718769842493,0.184280446985009,0.278985657680367,0.204093000791189,0
"450","Prev",0.203906126028429,0.414687984488362,0.186971897568986,0.120267618746981,0
"451","RRH",0.213839824375549,0.377802135438153,0.246339978119357,0.124815760944198,0
"452","ES",0.335366257310907,0.52002115867297,0.27688630528007,0.219317272319259,0
"453","TH",0.657464560583137,0.502100135262313,0.702020072758392,0.567851589149474,1
"454","ES",0.762964196261166,0.27517257717758,0.632589676983049,0.674799658788284,1
"455","ES",0.342001665139429,0.620991948880717,0.318433554717226,0.242834526802045,0
"456","ES",0.750216161827654,0.204356816785329,0.803522434550853,0.768962393957749,1
"457","ES",0.73410789933823,0.620587167983233,0.689271589419115,0.706990429863467,1
"458","Prev",0.333644633135112,0.13937095437303,0.36623256438991,0.278440392100503,1
"459","Prev",0.209801460375694,0.235583182043098,0.200479426749021,0.14663698512257,0
"460","ES",0.457458037933687,0.455123432079613,0.41022798933794,0.357729559914341,1
"461","Prev",0.213191575593497,0.175081214911168,0.21019345602962,0.136020259103095,1
"462","RRH",0.343701395428831,0.160428933093111,0.340937223394421,0.226107233762771,0
"463","ES",0.825994376140503,0.354789598761452,0.760972791503836,0.758244033836493,1
"464","Prev",0.200307350292364,0.280292524895788,0.191175161924262,0.121980180664664,1
"465","TH",0.676977206900874,0.721853710827271,0.592484474089637,0.584802459910859,1
"466","Prev",0.176495466344337,0.305754197821916,0.178720761416935,0.123254898294517,0
"467","Prev",0.210829278989357,0.276202294247248,0.214040717832623,0.141403938713152,0
"468","Prev",0.492521860223736,0.0636898440621825,0.444910448542061,0.412592172141052,1
"469","Prev",0.151066017069653,0.27063717658865,0.143635917159168,0.0918136855017054,0
"470","Prev",0.206045449418091,0.220371795105793,0.188538325884174,0.123514540008091,0
"471","RRH",0.304744232904427,0.133656110976448,0.254874077399704,0.170731447403652,1
"472","Prev",0.208896234776408,0.4474292033541,0.193798495813638,0.143221630010022,0
"473","RRH",0.227403227032482,0.374240521589836,0.24195096538937,0.167684734918617,1
"474","ES",0.324073025435689,0.514614620083392,0.361530845983707,0.215427564201327,0
"475","Prev",0.135029354061345,0.128172062899002,0.103702782487471,0.0675169565424214,1
"476","Prev",0.320365510185907,0.411406894347563,0.277943436750555,0.216220519469409,0
"477","ES",0.507186201689531,0.208288855629361,0.432263101361864,0.38246740100971,1
"478","Prev",0.258083413343334,0.62948071518002,0.245765928113013,0.17585548475691,0
"479","Prev",0.170485596444449,0.218319946529663,0.13497509232112,0.0946542431069781,0
"480","Prev",0.184405223863222,0.267187305809967,0.159774773042296,0.109032832387853,0
"481","Prev",0.165715536390341,0.42390009954839,0.151569234678192,0.114667110988623,0
"482","Prev",0.288815097467535,0.798830389781484,0.295976476834507,0.222515276902182,1
"483","ES",0.247694559187935,0.311033171893898,0.223454994797713,0.173872135152914,1
"484","TH",0.538871436869161,0.233227165444299,0.524900962210177,0.415959455250214,1
"485","Prev",0.424710339369396,0.435573401127478,0.337328118378528,0.338526331960776,1
"486","Prev",0.369525757065336,0.581191859474329,0.337411710843312,0.344808966121677,0
"487","RRH",0.52783198077801,0.17314899103966,0.549298805173292,0.397115104767601,1
"488","Prev",0.242455315814765,0.588570483857946,0.223906226759682,0.151533887003182,0
"489","Prev",0.19490842194283,0.326535968034706,0.206853966032667,0.139131810674736,1
"490","ES",0.443234251445307,0.740070948182759,0.376538568240536,0.302659548694113,1
"491","Prev",0.311865426769234,0.456144331859849,0.272632293535411,0.190239337382297,1
"492","Prev",0.346215779159954,0.117426491633014,0.302239069075033,0.239635184003792,0
"493","ES",0.502330677571882,0.588672178742749,0.391746376909842,0.326386560053417,0
"494","ES",0.513646699218496,0.229625660418578,0.51610996573615,0.424092519099217,1
"495","ES",0.473310160693074,0.246299190637012,0.538783101659562,0.540353452048609,0
"496","Prev",0.23532450207369,0.250923165783595,0.22368785840542,0.148921084325634,0
"497","Prev",0.375241350651232,0.107155474139933,0.42970152924781,0.328669475097718,1
"498","ES",0.553292813784329,0.200752399088324,0.47071358914443,0.404692562024841,1
"499","Prev",0.237316568765697,0.256466629653058,0.224044553918979,0.144671165756069,0
"500","Prev",0.114279352510134,0.348545969051758,0.151342467429249,0.0778047182903396,0
"501","Prev",0.530376172408939,0.36336636429234,0.479617695278259,0.381997305316759,1
"502","ES",0.662408921833685,0.263111261043365,0.59856422221652,0.52739295016541,0
"503","Prev",0.479757206532069,0.26049134671968,0.510225084043123,0.407351301801736,0
"504","Prev",0.36045644422857,0.56834455052104,0.311263781943332,0.27248763842086,0
"505","RRH",0.189778733308524,0.417165292807833,0.194028803591034,0.103266075183995,0
"506","Prev",0.199329900223167,0.534068848974798,0.167621332363637,0.116199312330581,0
"507","ES",0.450627927323344,0.769218556797501,0.371656659762985,0.292741862786126,1
"508","ES",0.290284353759752,0.169073396932117,0.290088153081845,0.20784381522807,1
"509","ES",0.322770557072831,0.336874505962929,0.317616255908041,0.202542260984843,0
"510","ES",0.671500018115785,0.167380492548848,0.607923525248774,0.556195251476715,1
"511","ES",0.334668803141394,0.356370791493397,0.27546273382128,0.216185946935344,0
"512","ES",0.612611421399241,0.244600756523495,0.54007023472718,0.563438479283826,0
"513","Prev",0.337550118093002,0.484880479761187,0.307178597249075,0.215383357645545,1
"514","ES",0.227768726668793,0.15945928863063,0.200076233487787,0.129726605263843,1
"515","Prev",0.284906330539441,0.55377271192049,0.275439228699029,0.21916371962824,0
"516","Prev",0.204615458888254,0.438308593601566,0.178583614786173,0.126620307404566,0
"517","Prev",0.141302530076997,0.137565455832048,0.121585427602798,0.08233161461823,0
"518","Prev",0.506736456070334,0.17842126909079,0.435487266519161,0.353601602643729,0
"519","RRH",0.405078138043155,0.606506246300379,0.408201286582986,0.293723243797058,0
"520","Prev",0.567268914688065,0.345128283304551,0.514248917696459,0.417723859676468,0
"521","Prev",0.212575573659927,0.251787125962296,0.230375397417195,0.136847151451584,0
"522","ES",0.411571796033757,0.362195714338548,0.346060915204179,0.303779598557305,0
"523","Prev",0.154465043996911,0.333794673923816,0.140368973877664,0.0939061650605194,0
"524","Prev",0.458502813259361,0.620878131759182,0.386452664072566,0.336818814607293,0
"525","Prev",0.163592851890548,0.137162430807007,0.20534723248952,0.172959493185291,0
"526","Prev",0.184012333446695,0.666883818431903,0.165076901351919,0.119545800852433,0
