"","Original","Outcome","ES","TH","RRH","Prev","PrevEligible"
"72","Prev",0,0.285084700088487,0.2134327389063,0.222425481673141,0.150764210773147,1
"73","RRH",1,0.492966550619969,0.520161512434582,0.491285905700294,NA,0
"74","ES",1,0.549391864151903,0.465309259865414,0.447768322862184,0.393059834895684,1
"75","TH",1,0.640671163692186,0.658084128869012,0.62410380764981,0.573026188431109,1
"76","Prev",0,0.100520602973205,0.103377501007067,0.0839866833043599,0.0573683623489387,1
"77","RRH",1,0.863493140540474,0.848807110254995,0.86703386448755,NA,0
"78","ES",1,0.786783958023896,0.779494493538694,0.798271366547298,0.744155434601559,1
"79","Prev",0,0.291507277377195,0.236865054987713,0.244386508116494,0.175839839055022,1
"80","RRH",1,0.342448872030198,0.329546979039872,0.318250002439973,NA,0
"81","RRH",0,0.54682173267469,0.506093515812944,0.531515638297256,0.429911163336544,1
"82","ES",1,0.739590025512079,0.673237153757219,0.662945623499511,NA,0
"83","Prev",0,0.268095307667967,0.203489160014673,0.211196951152221,0.149165088401177,1
"84","Prev",0,0.295489559547821,0.18708408200733,0.257476105729536,0.179696796410127,1
"85","TH",1,0.435282907266638,0.363840787240259,0.372723910738847,0.319323454514017,1
"86","Prev",0,0.128949651770433,0.142026172067971,0.138990852452376,0.071364151669356,1
"87","ES",1,0.62491205783232,0.685165542349207,0.64809009444934,0.556931551644718,1
"88","ES",0,0.430248476730574,0.351097228869136,0.359903348058652,0.283422406184413,1
"89","Prev",0,0.668812003620867,0.759779488848622,0.721975647107296,0.642315973301066,1
"90","RRH",0,0.550748957921205,0.512609740207048,0.533842817335139,NA,0
"91","ES",1,0.637769957714003,0.587898795043579,0.569195952036332,0.485323521508716,1
"92","ES",1,0.459411512888423,0.381222555120179,0.419489521873408,NA,0
"93","Prev",0,0.288521448017393,0.26882889135771,0.27474897933352,0.224832634210582,1
"94","ES",1,0.175263736767311,0.195251068028819,0.16275408583393,NA,0
"95","Prev",0,0.198113947635929,0.181200064892927,0.187474999883776,0.120369099892036,1
"96","Prev",0,0.203778870354497,0.149522139657601,0.168113431878896,0.116694973810857,1
"97","ES",0,0.275575597959553,0.293729117190915,0.252682010830256,NA,0
"98","Prev",0,0.221978508642485,0.226658324135877,0.219112768052842,0.173914213063325,1
"99","ES",0,0.322026103645508,0.240991248504919,0.217960346312227,0.225570874759449,1
"100","Prev",1,0.268487272651913,0.201225932697923,0.245532994128562,0.163733689180793,1
"101","ES",1,0.427820291993093,0.42257761678284,0.414581433500451,NA,0
"102","RRH",0,0.481275727624665,0.376984615369153,0.581588853520576,NA,0
"103","ES",1,0.597037976184574,0.524737936043506,0.547840254876159,0.421687128061929,1
"104","Prev",0,0.172865895269873,0.159312379508579,0.147458602314946,0.10326278762324,1
"105","Prev",0,0.236240979441807,0.224716221501455,0.224943329659221,0.147310005315805,1
"106","TH",1,0.660700188887072,0.591957297018133,0.591695438836653,NA,0
"107","Prev",0,0.151242445918632,0.116131263444203,0.132007052138752,0.0870286443493293,1
"108","Prev",1,0.272138965148139,0.237464574996172,0.273834255974907,0.17780865637269,1
"109","Prev",1,0.51531251299731,0.436472811535158,0.440134570355458,0.341026521194684,1
"110","Prev",0,0.232423328320106,0.232111119374954,0.230907613560768,0.153604567170033,1
"111","TH",1,0.611609105857835,0.531410277800657,0.567967604176624,0.472860731843652,1
"112","ES",0,0.68782995090031,0.640716715116356,0.639849876957008,0.557598301793791,1
"113","ES",1,0.327299873192687,0.258043541943415,0.284441993663302,0.213687235835225,1
"114","ES",0,0.655544470937616,0.541303686529994,0.531838652380378,NA,0
"115","ES",1,0.379027384333245,0.372756861647171,0.33012353316962,NA,0
"116","Prev",0,0.456415413396238,0.432890550098195,0.425717146317631,0.331965356581026,1
"117","Prev",0,0.154776716419406,0.147252391044211,0.142171605391432,0.0961895461464696,1
"118","Prev",0,0.214661832156811,0.154153480341141,0.18412974508522,0.124940145589439,1
"119","ES",1,0.593611414086805,0.507875953078321,0.544219978764218,0.482490856033249,1
"120","TH",1,0.273548292568531,0.248059878062925,0.247300354288087,NA,0
"121","ES",0,0.476676734055121,0.416593339093087,0.429890370256241,NA,0
"122","ES",0,0.274894645550635,0.208056371140209,0.231819273102413,0.160107117667736,1
"123","ES",1,0.550276595243189,0.443965124319138,0.446337465433112,0.37535570760747,1
"124","ES",1,0.526929518969962,0.451570977086222,0.451461159983181,NA,0
"125","Prev",1,0.2797542615476,0.242010090426213,0.245340234418611,0.172633429010881,1
"126","Prev",0,0.60759798876718,0.456048406946579,0.531609342661638,0.453465015201005,1
"127","TH",0,0.18504843428689,0.17483280677045,0.203344187325515,NA,0
"128","Prev",0,0.246876719125731,0.233210687823771,0.275903774587793,0.165703680090781,1
"129","TH",0,0.442415412479513,0.315799628738027,0.418414748669731,0.276487687671221,1
"130","Prev",0,0.369354608424561,0.292698539545949,0.307571328009552,0.24015147127732,1
"131","ES",0,0.64075650851877,0.544591816562065,0.549951196150854,0.491990209386278,1
"132","Prev",0,0.229251948735045,0.14678332610815,0.199626988479718,0.142139855450025,1
"133","Prev",0,0.270663471094493,0.261066062859474,0.239801949459886,0.18208396635055,1
"134","RRH",0,0.544064530075539,0.457895750681683,0.5107463122059,0.372102073763136,1
"135","ES",0,0.541165116165529,0.539314424476464,0.487743202346029,0.43124078585002,1
"136","ES",1,0.632671963214258,0.545066696188168,0.601366247252438,NA,0
"137","ES",1,0.500486617147147,0.434809229449635,0.432922028275598,0.329620466129003,1
"138","ES",1,0.59009119513753,0.49792420444834,0.53735664100736,0.458582381403611,1
"139","Prev",0,0.373920269412198,0.295711491353879,0.312198321250641,0.244103943983489,1
"140","ES",0,0.389959190684697,0.410092153648475,0.337569852235336,NA,0
"141","ES",1,0.433905047711014,0.35609873094368,0.379698645061366,NA,0
"142","Prev",0,0.232557769394899,0.134901312884999,0.17256479328151,0.116207864082121,1
"143","Prev",0,0.160225091755136,0.166080356020534,0.134712340008724,0.09267100176829,1
"144","Prev",1,0.253714844571616,0.235367416911514,0.245580230389857,0.148909611838817,1
"145","Prev",0,0.282160496252688,0.230822195812539,0.290169367172759,0.188239107693339,1
"146","ES",1,0.544631046738326,0.468720979454352,0.485794136900239,0.433979140742203,1
"147","Prev",0,0.424008532193296,0.341284085586001,0.396721764376166,0.272010085248793,1
"148","ES",0,0.712851090592077,0.635783499760801,0.669518327430333,0.609935356000354,1
"149","RRH",1,0.563586583908127,0.452456657883815,0.564615560811017,0.392461676026509,1
"150","Prev",0,0.108943271568806,0.110290785976536,0.108473071202917,0.0597893479407544,1
"151","ES",1,0.587640670770203,0.50919993036264,0.49858508477613,0.429561162952994,1
"152","Prev",0,0.210196793327288,0.199807128890069,0.194332443238146,0.137988430681269,1
"153","ES",1,0.542530158692108,0.488924980859681,0.473353614139595,0.403431914643418,1
"154","Prev",0,0.217301693355347,0.201550790931135,0.208047331524799,0.12500414352322,1
"155","Prev",0,0.219643368710327,0.163509521890483,0.193520995137033,0.128501348109376,1
"156","Prev",0,0.468360435203093,0.501538820785531,0.451338725809893,0.459215867007036,1
"157","RRH",0,0.172636770546691,0.146672320000523,0.144237901516605,0.0955374214078732,1
"158","ES",0,0.441631238401838,0.376992657318943,0.378201737082538,NA,0
"159","Prev",0,0.208564619006765,0.176935963123797,0.195622654454757,0.115726538278198,1
"160","ES",0,0.68932731750059,0.621597186600006,0.63999259342232,0.547528281875177,1
"161","Prev",0,0.226384184313653,0.256353021855061,0.208941515340709,0.149915064541363,1
"162","Prev",0,0.22434756390541,0.241668404213013,0.191264548244182,0.117017067645928,1
"163","Prev",0,0.384618149100846,0.336483664535072,0.372277478702861,0.269856252005151,1
"164","RRH",0,0.178673303530084,0.145585749644546,0.229986993735405,NA,0
"165","ES",0,0.580326037658576,0.502774211603009,0.499464998401169,NA,0
"166","Prev",0,0.178001935335479,0.165845410909177,0.157373022041225,0.0981345146853003,1
"167","Prev",0,0.247189949001722,0.174587907656475,0.181335704249327,0.135874071964328,1
"168","RRH",1,0.344689047074936,0.287602528344788,0.327514577829954,0.214999239650996,1
"169","Prev",0,0.210535565893507,0.218965130650663,0.185807236537799,0.141757422685043,1
"170","Prev",0,0.296556734973268,0.263436178846799,0.270422664483751,0.206274946581218,1
"171","Prev",0,0.332486517755195,0.2475568722091,0.297082206440774,0.214357763769521,1
"172","Prev",1,0.319845854593209,0.21340683438387,0.294823070028881,0.263590055687015,1
"173","Prev",0,0.331684397331456,0.322053464700818,0.298394977306607,0.208857564644797,1
"174","RRH",0,0.202804185294989,0.202228138862396,0.180749546262644,0.127659018730475,1
"175","ES",1,0.406367870711368,0.404853402736329,0.422514416500725,0.366045038612311,1
"176","Prev",0,0.179834898423626,0.137835821848946,0.141114277979223,0.136350693885462,1
"177","RRH",1,0.766386167085427,0.718249271474294,0.766179717798535,NA,0
"178","Prev",0,0.151878256398539,0.142983389756077,0.133180942379175,0.0922405438805794,1
"179","Prev",0,0.237664531606883,0.152297625715049,0.220457776632701,NA,0
"180","RRH",1,0.26238091109482,0.269567371539503,0.276301670275237,0.186593646062187,1
"181","ES",1,0.205053971490422,0.219208945654975,0.185138116349412,0.117914514084441,1
"182","Prev",0,0.163999717588294,0.156457733004404,0.15217173106601,0.103700517911485,1
"183","ES",1,0.598382808414176,0.524640053129096,0.516335516970485,NA,0
"184","Prev",0,0.169393096069863,0.131600252056403,0.137293845454144,0.0945941842182756,1
"185","Prev",0,0.249404044452933,0.226490722760663,0.245374922172655,0.151169905239654,1
"186","ES",0,0.311551157026769,0.270644153917532,0.296025241865838,0.217361816367959,1
"187","Prev",0,0.420817112887721,0.332280145226575,0.355675520978957,0.260306321331019,1
"188","Prev",0,0.207444389246823,0.232082462171858,0.204705118730852,0.134263133697677,1
"189","ES",0,0.560686995255685,0.598801722469985,0.493285945974736,NA,0
"190","ES",0,0.576800004636984,0.485861991455422,0.465253919368356,0.460394418903345,1
"191","ES",0,0.451033898510062,0.386862798536056,0.37915880809562,NA,0
"192","ES",0,0.486964800081054,0.490014755662303,0.420175611573944,0.38344244460115,1
"193","Prev",1,0.493593439022194,0.371544904941242,0.435067695524081,0.348440241478626,1
"194","TH",1,0.684737195181393,0.633089277359145,0.670817887968414,NA,0
"195","ES",0,0.563239402086048,0.551223030002389,0.499060038142947,0.464798800961891,1
"196","TH",0,0.52276776988798,0.470259869115428,0.449190718365197,0.386335967276779,1
"197","ES",1,0.595466513985035,0.613009641986376,0.598304657374066,0.569328835731569,1
"198","ES",1,0.481253624323149,0.385382714764403,0.420980923010334,0.333957819948303,1
"199","ES",0,0.436286943906567,0.301713727785144,0.368653287684816,0.392958872721956,1
"200","ES",0,0.428216720218589,0.385668835866976,0.372072358299499,NA,0
"201","ES",1,0.440620679159405,0.349751218112446,0.386987542064235,0.300804304471167,1
"202","Prev",0,0.334021903665134,0.25407243593194,0.3024095602039,0.237179040122535,1
"203","Prev",0,0.239021034340669,0.157353404532677,0.183859935087394,0.123954818566392,1
"204","Prev",0,0.194251110039712,0.184530856493228,0.181595395593653,0.0965709760341101,1
"205","Prev",1,0.219651832669479,0.155251390733634,0.178089988619364,0.127358329112679,1
"206","Prev",0,0.224452516498708,0.215166660338619,0.23873673481312,0.152439553463889,1
"207","Prev",0,0.182121948816338,0.182602673890714,0.158157221503386,0.115411692394528,1
"208","ES",1,0.454232298083121,0.504014867373182,0.49437661654947,NA,0
"209","ES",1,0.804138526309504,0.775051240619336,0.779390055150165,0.705680033556911,1
"210","ES",0,0.500421668279263,0.412249984933394,0.392615861975641,NA,0
"211","Prev",0,0.185473851337004,0.156608755335464,0.160310130951049,0.103591220568417,1
"212","Prev",0,0.371823931226154,0.305702762256071,0.38253597172342,0.242014408635231,1
"213","Prev",0,0.155665628032971,0.14828649216372,0.146932747379593,0.0890786778157544,1
"214","ES",1,0.60610833925023,0.496559594253018,0.485488325590554,0.434612143104683,1
"215","Prev",1,0.550321618815668,0.493073899839245,0.509324348937835,0.397316682938064,1
"216","Prev",0,0.312978910665559,0.243411350340262,0.306362125522613,0.201885295603038,1
"217","Prev",1,0.204678291775084,0.194265400435662,0.150792813901948,0.12229967245094,1
"218","RRH",1,0.507802409531795,0.433118774908837,0.496336029612659,NA,0
"219","TH",0,0.434229299587241,0.345057324354946,0.384362977848312,0.307938311456822,1
"220","Prev",0,0.172097691968856,0.137332444025794,0.162202101825059,0.0995049354689094,1
"221","Prev",0,0.226845947158901,0.172582431567927,0.200859966118066,0.133117976895947,1
"222","ES",1,0.749811900589293,0.690067758037446,0.704243565220592,NA,0
"223","ES",0,0.543589483733526,0.462448683743201,0.46354350943178,0.399630346820909,1
"224","Prev",1,0.514189301357402,0.436120163061985,0.50418041523769,0.382723370472194,1
"225","Prev",0,0.261441498169345,0.197414362648886,0.219900628480725,0.155388348548516,1
"226","ES",0,0.224091568747079,0.227366569387518,0.189268977747578,NA,0
"227","ES",0,0.718325685556329,0.627857586497715,0.682817183718832,0.549725126800192,1
"228","RRH",1,0.655162314034902,0.535427698098203,0.649654572475227,NA,0
"229","Prev",0,0.344014677414479,0.329275088778404,0.363940184945241,0.245520580039395,1
"230","ES",1,0.538219810901338,0.439604016396216,0.438144804409907,0.380899235930113,1
"231","Prev",0,0.103689905199811,0.102632280473558,0.105159525123797,0.0664179553027036,1
"232","Prev",0,0.33659549221076,0.325108679279309,0.309025255482828,0.230669232571193,1
"233","Prev",1,0.568404087110956,0.489125295864327,0.470873551890719,0.378625731915866,1
"234","ES",0,0.610730003728037,0.686326288646273,0.633126543345649,NA,0
"235","RRH",1,0.782905923728389,0.730358099672774,0.778068247098995,NA,0
"236","ES",1,0.513935260060245,0.424619432701339,0.468690034849757,NA,0
"237","ES",1,0.531789232964576,0.444615744971144,0.414252863921444,NA,0
"238","ES",1,0.680589931459449,0.611713828843688,0.655644434425477,NA,0
"239","ES",1,0.806188783585028,0.770485487083049,0.771917265384435,0.710780407432265,1
"240","ES",0,0.296392548440281,0.240219483120014,0.262783511456321,0.172798966538974,1
"241","Prev",0,0.111576130990287,0.117407094373951,0.125331621819151,0.0688081920934394,1
"242","Prev",0,0.2213022963545,0.146563938962983,0.184416417874726,0.134738354145016,1
"243","Prev",0,0.146089766530252,0.128888052902915,0.137085315319353,0.085041701644152,1
"244","Prev",0,0.326888417366317,0.327551755728641,0.314048727141049,0.278526860308665,1
"245","TH",1,0.816013604051268,0.782077486397736,0.804354740615481,NA,0
"246","RRH",0,0.405178352126159,0.331795084285496,0.357834947470374,NA,0
"247","ES",1,0.768094887251471,0.717001691735988,0.700661286262722,0.648962974276153,1
"248","ES",1,0.819026890375261,0.763390864819486,0.766607844528327,0.707097548274201,1
"249","ES",1,0.233237643175282,0.21455750888423,0.187824281253795,NA,0
"250","Prev",0,0.173248151467023,0.170353014562199,0.16357006968565,0.103191249778251,1
"251","Prev",1,0.417335527876356,0.344123951350547,0.36694047688318,0.264126854031362,1
"252","ES",1,0.681859240460173,0.602978073143321,0.635711085855794,0.550507856295645,1
"253","Prev",1,0.20414235014625,0.149920169679157,0.166847949966299,0.117280390880886,1
"254","TH",1,0.678006248394259,0.55839251221521,0.631648008243754,0.610347490139726,1
"255","ES",1,0.40504106392127,0.418057259388683,0.369104743679804,0.311471273099963,1
"256","Prev",1,0.236794555531506,0.235012004451527,0.226560109811691,0.151506417336429,1
"257","Prev",0,0.283524805322599,0.309127065908778,0.283591375372104,0.212018744476769,1
"258","ES",0,0.589915227842228,0.494590213706894,0.504980979323996,0.450877838666478,1
"259","Prev",0,0.572750880196573,0.525082537291369,0.528142414734818,0.4794257820277,1
"260","Prev",0,0.240274951368083,0.241482254997345,0.202538007999649,0.147054741664866,1
"261","ES",0,0.656645545290473,0.571450659635796,0.636616437802845,0.62588525822265,1
"262","ES",1,0.522662164522455,0.431651525512415,0.449546821250473,0.387165624714235,1
"263","Prev",0,0.301892229947133,0.261262808048177,0.286323335233842,0.281569502948502,1
"264","Prev",0,0.141964072619344,0.131882139242931,0.117518248177818,0.0756559666592516,1
"265","Prev",0,0.263670206256627,0.254819916286484,0.233334743385309,0.173974917452771,1
"266","Prev",1,0.198594984531018,0.145969970176036,0.16209204533454,0.11668971171459,1
"267","Prev",0,0.136853110468037,0.108644749729363,0.127085146853789,0.0823816043186408,1
"268","Prev",0,0.207576375620531,0.220204171512477,0.190539238897369,NA,0
"269","Prev",0,0.186884698183638,0.134707073045652,0.181936512105115,0.109680194173111,1
"270","ES",0,0.589502805461669,0.495700956566037,0.507960885198992,0.451370027741224,1
"271","Prev",0,0.434918177424899,0.358851199469102,0.416989066141177,0.292384773306923,1
"272","ES",0,0.6074973738319,0.506587486043194,0.475063959012996,0.427441832505078,1
"273","Prev",0,0.167601385231007,0.123379991670372,0.137513984269991,0.0923052196889987,1
"274","Prev",0,0.168714112857182,0.156512643704867,0.148436850670748,0.0982676209820214,1
"275","ES",0,0.36449681907155,0.284565889377947,0.255664922118367,NA,0
"276","Prev",0,0.122306439619299,0.135199838123008,0.105675833407099,0.0680006798831921,1
"277","Prev",0,0.240605125958608,0.220110916596841,0.22324741961146,0.152556313884366,1
"278","ES",0,0.487460022923742,0.402826943193456,0.478472703771461,0.371766341685591,1
"279","TH",1,0.359069422167246,0.276257726835516,0.342464513393131,0.24096239335108,1
"280","ES",1,0.435142584839453,0.459163331820798,0.378258826250839,0.304569570954097,1
"281","Prev",0,0.326324599870649,0.30343460567267,0.321993389625573,0.230685239614666,1
"282","ES",1,0.212803136171883,0.188395878731743,0.196862385723104,0.127207160091527,1
"283","ES",1,0.709031100882937,0.645764357287659,0.591373478196739,0.584500175973975,1
"284","RRH",1,0.468899504786809,0.425278678703461,0.424985082777032,NA,0
"285","Prev",0,0.228185465586221,0.163888295404073,0.184420682347622,0.114786155547528,1
"286","TH",1,0.56147937595354,0.466857888200998,0.476462645202225,0.404542567632345,1
"287","TH",1,0.514512706251977,0.430851255865729,0.489007852298208,NA,0
"288","ES",1,0.77543515710447,0.762817300531953,0.756896991430466,0.698375223259758,1
"289","ES",0,0.604561057331535,0.524534625466993,0.500737186436907,NA,0
"290","Prev",0,0.154252347855105,0.10706242508869,0.161774475447725,0.0790595052889646,1
"291","ES",0,0.502019966348251,0.433174281345832,0.450540615074847,0.367492715030023,1
"292","Prev",0,0.106987915069737,0.123509583099133,0.125847728772473,0.066664360288568,1
"293","ES",1,0.526336756900014,0.439398793457717,0.474510832380629,0.386577943109845,1
"294","TH",1,0.493908101238053,0.42173468295123,0.450434008031482,NA,0
"295","Prev",0,0.161701501253707,0.170285188746751,0.155295721574214,0.098721018094241,1
"296","Prev",1,0.431084729070451,0.404610905829936,0.411139702157178,0.313569032687854,1
"297","Prev",0,0.224774553233993,0.248224352203685,0.205734222470255,0.184512801391592,1
"298","RRH",1,0.1687450352156,0.1576239070546,0.126393805273738,0.100987135738975,1
"299","Prev",0,0.29581575723287,0.32643868175202,0.277830676129086,0.212578678666342,1
"300","Prev",1,0.459159120823287,0.419531162853474,0.428009085922888,0.335431345491066,1
"301","Prev",1,0.694850567637055,0.62272476481535,0.651917147280623,0.587986177391188,1
"302","ES",1,0.315382358458505,0.315123408371414,0.264218104290005,0.214043700373197,1
"303","Prev",0,0.183064027493125,0.166965775800793,0.199630681322248,0.121445998526168,1
"304","ES",1,0.655966101311558,0.583657855229143,0.621678732423474,NA,0
"305","Prev",1,0.358705953230898,0.322651735997383,0.349093276926755,0.243144647858188,1
"306","ES",1,0.802003824870768,0.771982362856364,0.787410668554859,0.693587450491209,1
"307","Prev",0,0.103560099152276,0.11401555821483,0.10013876035284,NA,0
"308","Prev",1,0.141251876664164,0.129499026048166,0.131904850297186,0.0817040957808991,1
"309","Prev",0,0.155893125380133,0.144274639263231,0.132181453003167,0.0887875998095393,1
"310","RRH",0,0.662418412112399,0.710045758120068,0.691028447486512,NA,0
"311","ES",0,0.206751427897712,0.191361046808122,0.189271872093176,NA,0
"312","ES",0,0.336272662730534,0.253840394318964,0.248713349086035,0.227764286398813,1
"313","Prev",1,0.5155833544478,0.484563800121607,0.481761721714841,0.456962301453151,1
"314","Prev",1,0.576535347492796,0.483053093765586,0.499003420573931,0.389530512969548,1
"315","Prev",1,0.224014693309481,0.191978991645761,0.19044139080652,0.122968637713562,1
"316","ES",1,0.522197039824686,0.459617220360539,0.471758263929002,NA,0
"317","TH",1,0.722840309015682,0.776576623396208,0.7717898998036,NA,0
"318","TH",0,0.764640490215717,0.736248773170685,0.770118389009838,NA,0
"319","ES",0,0.434761291574426,0.347912898480123,0.343368682500366,0.279911125303823,1
"320","TH",0,0.553671710204461,0.482270485808259,0.582419723583174,0.417242617168363,1
"321","ES",0,0.471552063930496,0.410108399334686,0.449100731402214,NA,0
"322","RRH",0,0.136739655089632,0.152056802898894,0.14829993101498,0.0945097410086729,1
"323","Prev",0,0.480526617823573,0.366410475158546,0.416536771663312,0.341200354922825,1
"324","ES",0,0.598658838744655,0.502986292516084,0.496444369746611,0.456267813323156,1
"325","Prev",0,0.338874099030359,0.302999131985172,0.300672765839829,0.200221702070928,1
"326","Prev",0,0.144899573368429,0.147484629361663,0.134699106057288,0.0784311720566181,1
"327","ES",0,0.434618117229119,0.475611028018466,0.393117774290507,0.330434014768596,1
"328","ES",1,0.542334813057086,0.458924379273997,0.452246020817177,0.395756614072804,1
"329","Prev",0,0.219690344806195,0.185578022449143,0.195320107699491,0.136023566261149,1
"330","Prev",1,0.153039445847738,0.132494169851706,0.130100740048474,0.0876822658701906,1
"331","Prev",0,0.195056042622032,0.184523763640176,0.168295242847602,0.113464647945263,1
"332","TH",0,0.549205362901617,0.573961674465365,0.535491560986977,0.446174243198551,1
"333","ES",1,0.705091767712991,0.646848085086739,0.641756062198073,NA,0
"334","Prev",1,0.162567731095454,0.149915203975962,0.145007198426298,0.0918994217791136,1
"335","Prev",0,0.173003117732145,0.148949833382453,0.147590348917115,0.102856716892507,1
"336","Prev",0,0.518619004012706,0.429547505432906,0.441049854190536,0.340474619757314,1
"337","Prev",0,0.168279246460779,0.145636128165373,0.146171111343538,0.100582538874866,1
"338","Prev",0,0.14069421329118,0.134943606650179,0.131117471731135,0.0872373556971346,1
"339","Prev",0,0.240141107979856,0.239345012383205,0.211947681970989,0.145740708708978,1
"340","ES",0,0.755095896556485,0.692197773922177,0.688286667816261,NA,0
"341","ES",1,0.386306710974808,0.397598933477098,0.346325010770809,NA,0
"342","Prev",0,0.124879092599456,0.115284675795914,0.0961799298628218,0.0644287607353712,1
"343","ES",1,0.536678095398577,0.454656191713584,0.456621743736017,NA,0
"344","ES",1,0.326058952411683,0.221898506328197,0.267544221169411,NA,0
"345","ES",1,0.445230113955496,0.354191543792739,0.355689292559953,0.298054887283398,1
"346","ES",0,0.682590294005607,0.59952424625247,0.61608414491086,0.539257183894237,1
"347","ES",0,0.215304465129922,0.204931458919643,0.17805327580627,0.133384219354067,1
"348","RRH",1,0.852545969825628,0.803295406230302,0.835868907717654,0.764336101460769,1
"349","TH",1,0.319169320961664,0.263883680569875,0.226143303752335,0.18497201683028,1
"350","Prev",0,0.522017543975432,0.409416032339627,0.464972963921825,0.467044338974669,1
"351","Prev",0,0.104806567369291,0.0647168607280066,0.086238882908324,0.0508802743366972,1
"352","Prev",0,0.26757537055696,0.197331834701946,0.226161742001258,0.155829405668376,1
"353","Prev",0,0.208727462016409,0.162622114244452,0.162202200318483,0.106988552835771,1
"354","Prev",0,0.195719634309784,0.179667458962748,0.179650967830547,0.113132264822752,1
"355","Prev",0,0.15690990218771,0.134970740486154,0.134601256658329,0.0927343861875676,1
"356","ES",1,0.69978588295266,0.654396685102514,0.647883610106065,0.547569121504077,1
"357","Prev",0,0.174017209610874,0.163228322074955,0.161163150983069,0.116682567336441,1
"358","Prev",0,0.25427637406464,0.270858975496856,0.222510866105785,0.179946149491197,1
"359","Prev",1,0.317772568670838,0.238668626912564,0.257990249560232,0.172090239516478,1
"360","ES",0,0.353393914691439,0.371264714099398,0.357876833111643,0.268859871938595,1
"361","Prev",0,0.305018240492224,0.342956237426647,0.294160518417936,0.278050353084366,1
"362","ES",0,0.513915950499617,0.418860919906853,0.436306522687119,0.351548192606757,1
"363","Prev",0,0.20828354776179,0.210578702153191,0.201299315922057,0.158320359977402,1
"364","Prev",0,0.199925740959673,0.207501773199303,0.186354674956332,0.136829306410151,1
"365","ES",0,0.719825178405387,0.635440022522008,0.654394791011361,NA,0
"366","ES",1,0.780335599119477,0.722854885339783,0.732444550297498,0.680586352791849,1
"367","Prev",1,0.232250430138381,0.208825464580135,0.211630211743569,0.140457240736377,1
"368","ES",0,0.795075438622893,0.753582364262559,0.765786808463294,NA,0
"369","ES",1,0.623780016016835,0.545792579774686,0.540055915135611,0.476829944277016,1
"370","Prev",0,0.140218883505035,0.148016119905004,0.118899658846506,0.0868648544062978,1
"371","ES",1,0.810742049532331,0.756155581008414,0.748862250882779,0.693300105279512,1
"372","Prev",0,0.184540916624617,0.172517932600928,0.159574028767309,0.112138804284249,1
"373","ES",1,0.766609540614897,0.726885438200379,0.756402166594677,0.655907463458224,1
"374","ES",0,0.29538102554606,0.302642844662044,0.27390522477759,NA,0
"375","ES",0,0.7045623530114,0.62294621778591,0.682332520508177,NA,0
"376","Prev",1,0.474443675907221,0.42406870563847,0.439137940088681,0.345397110591165,1
"377","TH",1,0.742031697071883,0.703029823261984,0.752426155784999,NA,0
"378","ES",0,0.423822771679854,0.439481026719153,0.347176303429371,0.315411312747597,1
"379","TH",0,0.306934488922416,0.244346476631333,0.284099905732604,NA,0
"380","RRH",0,0.483504132486316,0.403753775518889,0.457530896771377,0.324407807083908,1
"381","ES",1,0.850511491006381,0.8138544423094,0.822751054413019,0.793965259584381,1
"382","Prev",1,0.418866936612722,0.348982662140611,0.36142519075004,0.318876097982228,1
"383","Prev",0,0.391680900657381,0.325364594937555,0.309156020334922,0.240008623857327,1
"384","Prev",0,0.39619305685519,0.418877043833455,0.352155011148228,0.345277668624132,1
"385","Prev",0,0.203323292146788,0.195973317800325,0.18629031060704,0.128575623938801,1
"386","RRH",0,0.406980627043025,0.411832173847043,0.379376541870719,0.256701068899648,1
"387","ES",1,0.748819634795698,0.69225849797732,0.67412762470736,NA,0
"388","ES",0,0.364273325449413,0.372550865618316,0.322743497331203,NA,0
"389","TH",0,0.679630719402119,0.597392046439111,0.587130356755701,0.509696374335537,1
"390","ES",1,0.576106193814053,0.536034849835274,0.529962295061572,NA,0
"391","ES",1,0.270298387255755,0.207126753147268,0.232509213421057,0.160564429394739,1
"392","RRH",0,0.179024317347756,0.171740862637964,0.137753175065349,0.111096196251703,1
"393","Prev",0,0.131881985634388,0.133513445390243,0.110275396147481,0.0786989352554252,1
"394","Prev",1,0.405434820550968,0.419598128368991,0.360366661510366,0.27114805505999,1
"395","Prev",0,0.246748060075968,0.276303500347909,0.217325092916344,0.163716562003171,1
"396","ES",1,0.289261306202711,0.2841679076105,0.237978625757186,0.183592611719459,1
"397","ES",1,0.761824204072957,0.766485763573473,0.751662084339439,NA,0
"398","TH",1,0.849947155636821,0.819830782304021,0.826124518066777,0.816371035981176,1
"399","RRH",0,0.295492147978797,0.275254896945168,0.274600779246484,NA,0
"400","Prev",0,0.107008864444255,0.0982934690721305,0.110190342480425,0.0574650249392502,1
"401","Prev",1,0.336203050170095,0.304143971554016,0.299359190138063,0.257341216259429,1
"402","ES",1,0.448158007538516,0.369046721981619,0.364682011302955,NA,0
"403","Prev",0,0.0996814747416706,0.114206973179241,0.0955620935665644,0.0596326311338046,1
"404","Prev",1,0.370435028816387,0.377855411593642,0.325342610927292,0.29760988962183,1
"405","ES",0,0.339252332144689,0.258140461010832,0.29182065347751,0.216044433414796,1
"406","TH",0,0.572912959902047,0.477788063779217,0.501349108788868,0.436362215895638,1
"407","Prev",1,0.172837020112942,0.121547983729503,0.137577271665778,0.0987543437003187,1
